Dark,	Null,	65,	150,	60,	115,	60,	115,	3,	0,	565
Psychic,	Null,	95,	23,	48,	23,	48,	23,	3,	0,	260
Ice,	Null,	50,	50,	50,	50,	50,	50,	3,	0,	300
Ice,	Null,	80,	80,	80,	80,	80,	80,	3,	0,	480
Ice,	Null,	80,	120,	80,	120,	80,	100,	3,	0,	580
Ice,	Water,	70,	40,	50,	55,	50,	25,	3,	0,	290
Ice,	Water,	90,	60,	70,	75,	70,	45,	3,	0,	410
Ice,	Water,	110,	80,	90,	95,	90,	65,	3,	0,	530
Water,	Null,	35,	64,	85,	74,	55,	32,	3,	0,	345
Water,	Null,	55,	104,	105,	94,	75,	52,	3,	0,	485
Water,	Null,	55,	84,	105,	114,	75,	52,	3,	0,	485
Water,	Rock,	100,	90,	130,	45,	65,	55,	3,	0,	485
Water,	Null,	43,	30,	55,	40,	65,	97,	3,	0,	330
Dragon,	Null,	45,	75,	60,	40,	30,	50,	3,	0,	300
Dragon,	Null,	65,	95,	100,	60,	50,	50,	3,	0,	420
Dragon,	Flying,	95,	135,	80,	110,	80,	100,	3,	0,	600
Dragon,	Flying,	95,	145,	130,	120,	90,	120,	3,	0,	700
Steel,	Psychic,	40,	55,	80,	35,	60,	30,	3,	0,	300
Steel,	Psychic,	60,	75,	100,	55,	80,	50,	3,	0,	420
Steel,	Psychic,	80,	135,	130,	95,	90,	70,	3,	0,	600
Steel,	Psychic,	80,	145,	150,	105,	110,	110,	3,	0,	700
Rock,	Null,	80,	100,	200,	50,	100,	50,	3,	1,	580
Ice,	Null,	80,	50,	100,	100,	200,	50,	3,	1,	580
Steel,	Null,	80,	75,	150,	75,	150,	50,	3,	1,	580
Dragon,	Psychic,	80,	80,	90,	110,	130,	110,	3,	1,	600
Dragon,	Psychic,	80,	100,	120,	140,	150,	110,	3,	1,	700
Dragon,	Psychic,	80,	90,	80,	130,	110,	110,	3,	1,	600
Dragon,	Psychic,	80,	130,	100,	160,	120,	110,	3,	1,	700
Water,	Null,	100,	100,	90,	150,	140,	90,	3,	1,	670
Water,	Null,	100,	150,	90,	180,	160,	90,	3,	1,	770
Ground,	Null,	100,	150,	140,	100,	90,	90,	3,	1,	670
Ground,	Fire,	100,	180,	160,	150,	90,	90,	3,	1,	770
Dragon,	Flying,	105,	150,	90,	150,	90,	95,	3,	1,	680
Dragon,	Flying,	105,	180,	100,	180,	100,	115,	3,	1,	780
Steel,	Psychic,	100,	100,	100,	100,	100,	100,	3,	1,	600
Psychic,	Null,	50,	150,	50,	150,	50,	150,	3,	1,	600
Psychic,	Null,	50,	180,	20,	180,	20,	150,	3,	1,	600
Psychic,	Null,	50,	70,	160,	70,	160,	90,	3,	1,	600
Psychic,	Null,	50,	95,	90,	95,	90,	180,	3,	1,	600
Grass,	Null,	55,	68,	64,	45,	55,	31,	4,	0,	318
Grass,	Null,	75,	89,	85,	55,	65,	36,	4,	0,	405
Grass,	Ground,	95,	109,	105,	75,	85,	56,	4,	0,	525
Fire,	Null,	44,	58,	44,	58,	44,	61,	4,	0,	309
Fire,	Fighting,	64,	78,	52,	78,	52,	81,	4,	0,	405
Fire,	Fighting,	76,	104,	71,	104,	71,	108,	4,	0,	534
Water,	Null,	53,	51,	53,	61,	56,	40,	4,	0,	314
Water,	Null,	64,	66,	68,	81,	76,	50,	4,	0,	405
Water,	Steel,	84,	86,	88,	111,	101,	60,	4,	0,	530
Normal,	Flying,	40,	55,	30,	30,	30,	60,	4,	0,	245
Normal,	Flying,	55,	75,	50,	40,	40,	80,	4,	0,	340
Normal,	Flying,	85,	120,	70,	50,	60,	100,	4,	0,	485
Normal,	Null,	59,	45,	40,	35,	40,	31,	4,	0,	250
Normal,	Water,	79,	85,	60,	55,	60,	71,	4,	0,	410
Bug,	Null,	37,	25,	41,	25,	41,	25,	4,	0,	194
Bug,	Null,	77,	85,	51,	55,	51,	65,	4,	0,	384
Electric,	Null,	45,	65,	34,	40,	34,	45,	4,	0,	263
Electric,	Null,	60,	85,	49,	60,	49,	60,	4,	0,	363
Electric,	Null,	80,	120,	79,	95,	79,	70,	4,	0,	523
Grass,	Poison,	40,	30,	35,	50,	70,	55,	4,	0,	280
Grass,	Poison,	60,	70,	65,	125,	105,	90,	4,	0,	515
Rock,	Null,	67,	125,	40,	30,	30,	58,	4,	0,	350
Rock,	Null,	97,	165,	60,	65,	50,	58,	4,	0,	495
Rock,	Steel,	30,	42,	118,	42,	88,	30,	4,	0,	350
Rock,	Steel,	60,	52,	168,	47,	138,	30,	4,	0,	495
Bug,	Null,	40,	29,	45,	29,	45,	36,	4,	0,	224
Bug,	Grass,	60,	59,	85,	79,	105,	36,	4,	0,	424
Bug,	Ground,	60,	79,	105,	59,	85,	36,	4,	0,	424
Bug,	Steel,	60,	69,	95,	69,	95,	36,	4,	0,	424
Bug,	Flying,	70,	94,	50,	94,	50,	66,	4,	0,	424
Bug,	Flying,	30,	30,	42,	30,	42,	70,	4,	0,	244
Bug,	Flying,	70,	80,	102,	80,	102,	40,	4,	0,	474
Electric,	Null,	60,	45,	70,	45,	90,	95,	4,	0,	405
Water,	Null,	55,	65,	35,	60,	30,	85,	4,	0,	330
Water,	Null,	85,	105,	55,	85,	50,	115,	4,	0,	495
Grass,	Null,	45,	35,	45,	62,	53,	35,	4,	0,	275
Grass,	Null,	70,	60,	70,	87,	78,	85,	4,	0,	450
Water,	Null,	76,	48,	48,	57,	62,	34,	4,	0,	325
Water,	Ground,	111,	83,	68,	92,	82,	39,	4,	0,	475
Normal,	Null,	75,	100,	66,	60,	66,	115,	4,	0,	482
Ghost,	Flying,	90,	50,	34,	60,	44,	70,	4,	0,	348
Ghost,	Flying,	150,	80,	44,	90,	54,	80,	4,	0,	498
Normal,	Null,	55,	66,	44,	44,	56,	85,	4,	0,	350
Normal,	Null,	65,	76,	84,	54,	96,	105,	4,	0,	480
Normal,	Fighting,	65,	136,	94,	54,	96,	135,	4,	0,	580
Ghost,	Null,	60,	60,	60,	105,	105,	105,	4,	0,	495
Dark,	Flying,	100,	125,	52,	105,	52,	71,	4,	0,	505
Normal,	Null,	49,	55,	42,	42,	37,	85,	4,	0,	310
Normal,	Null,	71,	82,	64,	64,	59,	112,	4,	0,	452
Psychic,	Null,	45,	30,	50,	65,	50,	45,	4,	0,	285
Poison,	Dark,	63,	63,	47,	41,	41,	74,	4,	0,	329
Poison,	Dark,	103,	93,	67,	71,	61,	84,	4,	0,	479
Steel,	Psychic,	57,	24,	86,	24,	86,	23,	4,	0,	300
Steel,	Psychic,	67,	89,	116,	79,	116,	33,	4,	0,	500
Rock,	Null,	50,	80,	95,	10,	45,	10,	4,	0,	290
Psychic,	Fairy,	20,	25,	45,	70,	90,	60,	4,	0,	310
Normal,	Null,	100,	5,	5,	15,	65,	30,	4,	0,	220
Normal,	Flying,	76,	65,	45,	92,	42,	91,	4,	0,	411
Ghost,	Dark,	50,	92,	108,	92,	108,	35,	4,	0,	485
Dragon,	Ground,	58,	70,	45,	40,	45,	42,	4,	0,	300
Dragon,	Ground,	68,	90,	65,	50,	55,	82,	4,	0,	410
Dragon,	Ground,	108,	130,	95,	80,	85,	102,	4,	0,	600
Dragon,	Ground,	108,	170,	115,	120,	95,	92,	4,	0,	700
Normal,	Null,	135,	85,	40,	40,	85,	5,	4,	0,	390
Fighting,	Null,	40,	70,	40,	35,	40,	60,	4,	0,	285
Fighting,	Steel,	70,	110,	70,	115,	70,	90,	4,	0,	525
Fighting,	Steel,	70,	145,	88,	140,	70,	112,	4,	0,	625
Ground,	Null,	68,	72,	78,	38,	42,	32,	4,	0,	330
Ground,	Null,	108,	112,	118,	68,	72,	47,	4,	0,	525
Poison,	Bug,	40,	50,	90,	30,	55,	65,	4,	0,	330
Poison,	Dark,	70,	90,	110,	60,	75,	95,	4,	0,	500
Poison,	Fighting,	48,	61,	40,	61,	40,	50,	4,	0,	300
Poison,	Fighting,	83,	106,	65,	86,	65,	85,	4,	0,	490
Grass,	Null,	74,	100,	72,	90,	72,	46,	4,	0,	454
Water,	Null,	49,	49,	56,	49,	61,	66,	4,	0,	330
Water,	Null,	69,	69,	76,	69,	86,	91,	4,	0,	460
Water,	Flying,	45,	20,	50,	60,	120,	50,	4,	0,	345
Grass,	Ice,	60,	62,	50,	62,	60,	40,	4,	0,	334
Grass,	Ice,	90,	92,	75,	92,	85,	60,	4,	0,	494
Grass,	Ice,	90,	132,	105,	132,	105,	30,	4,	0,	594
Dark,	Ice,	70,	120,	65,	45,	85,	125,	4,	0,	510
Electric,	Steel,	70,	70,	115,	130,	90,	60,	4,	0,	535
Normal,	Null,	110,	85,	95,	80,	95,	50,	4,	0,	515
Ground,	Rock,	115,	140,	130,	55,	55,	40,	4,	0,	535
Grass,	Null,	100,	100,	125,	110,	50,	50,	4,	0,	535
Electric,	Null,	75,	123,	67,	95,	85,	95,	4,	0,	540
Fire,	Null,	75,	95,	67,	125,	95,	83,	4,	0,	540
Fairy,	Flying,	85,	50,	95,	120,	115,	80,	4,	0,	545
Bug,	Flying,	86,	76,	86,	116,	56,	95,	4,	0,	515
Grass,	Null,	65,	110,	130,	60,	65,	95,	4,	0,	525
Ice,	Null,	65,	60,	110,	130,	95,	65,	4,	0,	525
Ground,	Flying,	75,	95,	125,	45,	75,	95,	4,	0,	510
Ice,	Ground,	110,	130,	80,	70,	60,	80,	4,	0,	530
Normal,	Null,	85,	80,	70,	135,	75,	90,	4,	0,	535
Psychic,	Fighting,	68,	125,	65,	65,	115,	80,	4,	0,	518
Psychic,	Fighting,	68,	165,	95,	65,	115,	110,	4,	0,	618
Rock,	Steel,	60,	55,	145,	75,	150,	40,	4,	0,	525
Ghost,	Null,	45,	100,	135,	65,	135,	45,	4,	0,	525
Ice,	Ghost,	70,	80,	70,	80,	70,	110,	4,	0,	480
Electric,	Ghost,	50,	50,	77,	95,	77,	91,	4,	0,	440
Electric,	Fire,	50,	65,	107,	105,	107,	86,	4,	0,	520
Electric,	Water,	50,	65,	107,	105,	107,	86,	4,	0,	520
Electric,	Ice,	50,	65,	107,	105,	107,	86,	4,	0,	520
Electric,	Flying,	50,	65,	107,	105,	107,	86,	4,	0,	520
Electric,	Grass,	50,	65,	107,	105,	107,	86,	4,	0,	520
Psychic,	Null,	75,	75,	130,	75,	130,	95,	4,	1,	580
Psychic,	Null,	80,	105,	105,	105,	105,	80,	4,	1,	580
Psychic,	Null,	75,	125,	70,	125,	70,	115,	4,	1,	580
Steel,	Dragon,	100,	120,	120,	150,	100,	90,	4,	1,	680
Water,	Dragon,	90,	120,	100,	150,	120,	100,	4,	1,	680
Fire,	Steel,	91,	90,	106,	130,	106,	77,	4,	1,	600
Normal,	Null,	110,	160,	110,	80,	110,	100,	4,	1,	670
Ghost,	Dragon,	150,	100,	120,	100,	120,	90,	4,	1,	680
Ghost,	Dragon,	150,	120,	100,	120,	100,	90,	4,	1,	680
Psychic,	Null,	120,	70,	120,	75,	130,	85,	4,	0,	600
Water,	Null,	80,	80,	80,	80,	80,	80,	4,	0,	480
Water,	Null,	100,	100,	100,	100,	100,	100,	4,	0,	600
Dark,	Null,	70,	90,	90,	135,	90,	125,	4,	1,	600
Grass,	Null,	100,	100,	100,	100,	100,	100,	4,	1,	600
Grass,	Flying,	100,	103,	75,	120,	75,	127,	4,	1,	600
Normal,	Null,	120,	120,	120,	120,	120,	120,	4,	1,	720
Psychic,	Fire,	100,	100,	100,	100,	100,	100,	5,	1,	600
Grass,	Null,	45,	45,	55,	45,	55,	63,	5,	0,	308
Grass,	Null,	60,	60,	75,	60,	75,	83,	5,	0,	413
Grass,	Null,	75,	75,	95,	75,	95,	113,	5,	0,	528
Fire,	Null,	65,	63,	45,	45,	45,	45,	5,	0,	308
Fire,	Fighting,	90,	93,	55,	70,	55,	55,	5,	0,	418
Fire,	Fighting,	110,	123,	65,	100,	65,	65,	5,	0,	528
Water,	Null,	55,	55,	45,	63,	45,	45,	5,	0,	308
Water,	Null,	75,	75,	60,	83,	60,	60,	5,	0,	413
Water,	Null,	95,	100,	85,	108,	70,	70,	5,	0,	528
Normal,	Null,	45,	55,	39,	35,	39,	42,	5,	0,	255
Normal,	Null,	60,	85,	69,	60,	69,	77,	5,	0,	420
Normal,	Null,	45,	60,	45,	25,	45,	55,	5,	0,	275
Normal,	Null,	65,	80,	65,	35,	65,	60,	5,	0,	370
Normal,	Null,	85,	110,	90,	45,	90,	80,	5,	0,	500
Dark,	Null,	41,	50,	37,	50,	37,	66,	5,	0,	281
Dark,	Null,	64,	88,	50,	88,	50,	106,	5,	0,	446
Grass,	Null,	50,	53,	48,	53,	48,	64,	5,	0,	316
Grass,	Null,	75,	98,	63,	98,	63,	101,	5,	0,	498
Fire,	Null,	50,	53,	48,	53,	48,	64,	5,	0,	316
Fire,	Null,	75,	98,	63,	98,	63,	101,	5,	0,	498
Water,	Null,	50,	53,	48,	53,	48,	64,	5,	0,	316
Water,	Null,	75,	98,	63,	98,	63,	101,	5,	0,	498
Psychic,	Null,	76,	25,	45,	67,	55,	24,	5,	0,	292
Psychic,	Null,	116,	55,	85,	107,	95,	29,	5,	0,	487
Normal,	Flying,	50,	55,	50,	36,	30,	43,	5,	0,	264
Normal,	Flying,	62,	77,	62,	50,	42,	65,	5,	0,	358
Normal,	Flying,	80,	115,	80,	65,	55,	93,	5,	0,	488
Electric,	Null,	45,	60,	32,	50,	32,	76,	5,	0,	295
Electric,	Null,	75,	100,	63,	80,	63,	116,	5,	0,	497
Rock,	Null,	55,	75,	85,	25,	25,	15,	5,	0,	280
Rock,	Null,	70,	105,	105,	50,	40,	20,	5,	0,	390
Rock,	Null,	85,	135,	130,	60,	80,	25,	5,	0,	515
Psychic,	Flying,	55,	45,	43,	55,	43,	72,	5,	0,	313
Psychic,	Flying,	67,	57,	55,	77,	55,	114,	5,	0,	425
Ground,	Null,	60,	85,	40,	30,	45,	68,	5,	0,	328
Ground,	Steel,	110,	135,	60,	50,	65,	88,	5,	0,	508
Normal,	Null,	103,	60,	86,	60,	86,	50,	5,	0,	445
Normal,	Fairy,	103,	60,	126,	80,	126,	50,	5,	0,	545
Fighting,	Null,	75,	80,	55,	25,	35,	35,	5,	0,	305
Fighting,	Null,	85,	105,	85,	40,	50,	40,	5,	0,	405
Fighting,	Null,	105,	140,	95,	55,	65,	45,	5,	0,	505
Water,	Null,	50,	50,	40,	50,	40,	64,	5,	0,	294
Water,	Ground,	75,	65,	55,	65,	55,	69,	5,	0,	384
Water,	Ground,	105,	95,	75,	85,	75,	74,	5,	0,	509
Fighting,	Null,	120,	100,	85,	30,	85,	45,	5,	0,	465
Fighting,	Null,	75,	125,	75,	30,	75,	85,	5,	0,	465
Bug,	Grass,	45,	53,	70,	40,	60,	42,	5,	0,	310
Bug,	Grass,	55,	63,	90,	50,	80,	42,	5,	0,	380
Bug,	Grass,	75,	103,	80,	70,	80,	92,	5,	0,	500
Bug,	Poison,	30,	45,	59,	30,	39,	57,	5,	0,	260
Bug,	Poison,	40,	55,	99,	40,	79,	47,	5,	0,	360
Bug,	Poison,	60,	100,	89,	55,	69,	112,	5,	0,	485
Grass,	Fairy,	40,	27,	60,	37,	50,	66,	5,	0,	280
Grass,	Fairy,	60,	67,	85,	77,	75,	116,	5,	0,	480
Grass,	Null,	45,	35,	50,	70,	50,	30,	5,	0,	280
Grass,	Null,	70,	60,	75,	110,	75,	90,	5,	0,	480
Water,	Null,	70,	92,	65,	80,	55,	98,	5,	0,	460
Ground,	Dark,	50,	72,	35,	35,	35,	65,	5,	0,	292
Ground,	Dark,	60,	82,	45,	45,	45,	74,	5,	0,	351
Ground,	Dark,	95,	117,	80,	65,	70,	92,	5,	0,	519
Fire,	Null,	70,	90,	45,	15,	45,	50,	5,	0,	315
Fire,	Null,	105,	140,	55,	30,	55,	95,	5,	0,	480
Fire,	Psychic,	105,	30,	105,	140,	105,	55,	5,	0,	540
Grass,	Null,	75,	86,	67,	106,	67,	60,	5,	0,	461
Bug,	Rock,	50,	65,	85,	35,	35,	55,	5,	0,	325
Bug,	Rock,	70,	95,	125,	65,	75,	45,	5,	0,	475
Dark,	Fighting,	50,	75,	70,	35,	70,	48,	5,	0,	348
Dark,	Fighting,	65,	90,	115,	45,	115,	58,	5,	0,	488
Psychic,	Flying,	72,	58,	80,	103,	80,	97,	5,	0,	490
Ghost,	Null,	38,	30,	85,	55,	65,	30,	5,	0,	303
Ghost,	Null,	58,	50,	145,	95,	105,	30,	5,	0,	483
Water,	Rock,	54,	78,	103,	53,	45,	22,	5,	0,	355
Water,	Rock,	74,	108,	133,	83,	65,	32,	5,	0,	495
Rock,	Flying,	55,	112,	45,	74,	45,	70,	5,	0,	401
Rock,	Flying,	75,	140,	65,	112,	65,	110,	5,	0,	567
Poison,	Null,	50,	50,	62,	40,	62,	65,	5,	0,	329
Poison,	Null,	80,	95,	82,	60,	82,	75,	5,	0,	474
Dark,	Null,	40,	65,	40,	80,	40,	65,	5,	0,	330
Dark,	Null,	60,	105,	60,	120,	60,	105,	5,	0,	510
Normal,	Null,	55,	50,	40,	40,	40,	75,	5,	0,	300
Normal,	Null,	75,	95,	60,	65,	60,	115,	5,	0,	470
Psychic,	Null,	45,	30,	50,	55,	65,	45,	5,	0,	290
Psychic,	Null,	60,	45,	70,	75,	85,	55,	5,	0,	390
Psychic,	Null,	70,	55,	95,	95,	110,	65,	5,	0,	490
Psychic,	Null,	45,	30,	40,	105,	50,	20,	5,	0,	290
Psychic,	Null,	65,	40,	50,	125,	60,	30,	5,	0,	370
Psychic,	Null,	110,	65,	75,	125,	85,	30,	5,	0,	490
Water,	Flying,	62,	44,	50,	44,	50,	55,	5,	0,	305
Water,	Flying,	75,	87,	63,	87,	63,	98,	5,	0,	473
Ice,	Null,	36,	50,	50,	65,	60,	44,	5,	0,	305
Ice,	Null,	51,	65,	65,	80,	75,	59,	5,	0,	395
Ice,	Null,	71,	95,	85,	110,	95,	79,	5,	0,	535
Normal,	Grass,	60,	60,	50,	40,	50,	75,	5,	0,	335
Normal,	Grass,	80,	100,	70,	60,	70,	95,	5,	0,	475
Electric,	Flying,	55,	75,	60,	75,	60,	103,	5,	0,	428
Bug,	Null,	50,	75,	45,	40,	45,	60,	5,	0,	315
Bug,	Steel,	70,	135,	105,	60,	105,	20,	5,	0,	495
Grass,	Poison,	69,	55,	45,	55,	55,	15,	5,	0,	294
Grass,	Poison,	114,	85,	70,	85,	80,	30,	5,	0,	464
Water,	Ghost,	55,	40,	50,	65,	85,	40,	5,	0,	335
Water,	Ghost,	100,	60,	70,	85,	105,	60,	5,	0,	480
Water,	Null,	165,	75,	80,	40,	45,	65,	5,	0,	470
Bug,	Electric,	50,	47,	50,	57,	50,	65,	5,	0,	319
Bug,	Electric,	70,	77,	60,	97,	60,	108,	5,	0,	472
Grass,	Steel,	44,	50,	91,	24,	86,	10,	5,	0,	305
Grass,	Steel,	74,	94,	131,	54,	116,	20,	5,	0,	489
Steel,	Null,	40,	55,	70,	45,	60,	30,	5,	0,	300
Steel,	Null,	60,	80,	95,	70,	85,	50,	5,	0,	440
Steel,	Null,	60,	100,	115,	70,	85,	90,	5,	0,	520
Electric,	Null,	35,	55,	40,	45,	40,	60,	5,	0,	275
Electric,	Null,	65,	85,	70,	75,	70,	40,	5,	0,	405
Electric,	Null,	85,	115,	80,	105,	80,	50,	5,	0,	515
Psychic,	Null,	55,	55,	55,	85,	55,	30,	5,	0,	335
Psychic,	Null,	75,	75,	75,	125,	95,	40,	5,	0,	485
Ghost,	Fire,	50,	30,	55,	65,	55,	20,	5,	0,	275
Ghost,	Fire,	60,	40,	60,	95,	60,	55,	5,	0,	370
Ghost,	Fire,	60,	55,	90,	145,	90,	80,	5,	0,	520
Dragon,	Null,	46,	87,	60,	30,	40,	57,	5,	0,	320
Dragon,	Null,	66,	117,	70,	40,	50,	67,	5,	0,	410
Dragon,	Null,	76,	147,	90,	60,	70,	97,	5,	0,	540
Ice,	Null,	55,	70,	40,	60,	40,	40,	5,	0,	305
Ice,	Null,	95,	110,	80,	70,	80,	50,	5,	0,	485
Ice,	Null,	70,	50,	30,	95,	135,	105,	5,	0,	485
Bug,	Null,	50,	40,	85,	40,	65,	25,	5,	0,	305
Bug,	Null,	80,	70,	40,	100,	60,	145,	5,	0,	495
Ground,	Electric,	109,	66,	84,	81,	99,	32,	5,	0,	471
Fighting,	Null,	45,	85,	50,	55,	50,	65,	5,	0,	350
Fighting,	Null,	65,	125,	60,	95,	60,	105,	5,	0,	510
Dragon,	Null,	77,	120,	90,	60,	90,	48,	5,	0,	485
Ground,	Ghost,	59,	74,	50,	35,	50,	35,	5,	0,	303
Ground,	Ghost,	89,	124,	80,	55,	80,	55,	5,	0,	483
Dark,	Steel,	45,	85,	70,	40,	40,	60,	5,	0,	340
Dark,	Steel,	65,	125,	100,	60,	70,	70,	5,	0,	490
Normal,	Null,	95,	110,	95,	40,	95,	55,	5,	0,	490
Normal,	Flying,	70,	83,	50,	37,	50,	60,	5,	0,	350
Normal,	Flying,	100,	123,	75,	57,	75,	80,	5,	0,	510
Dark,	Flying,	70,	55,	75,	45,	65,	60,	5,	0,	370
Dark,	Flying,	110,	65,	105,	55,	95,	80,	5,	0,	510
Fire,	Null,	85,	97,	66,	105,	66,	65,	5,	0,	484
Bug,	Steel,	58,	109,	112,	48,	48,	109,	5,	0,	484
Dark,	Dragon,	52,	65,	50,	45,	50,	38,	5,	0,	300
Dark,	Dragon,	72,	85,	70,	65,	70,	58,	5,	0,	420
Dark,	Dragon,	92,	105,	90,	125,	90,	98,	5,	0,	600
Bug,	Fire,	55,	85,	55,	50,	55,	60,	5,	0,	360
Bug,	Fire,	85,	60,	65,	135,	105,	100,	5,	0,	550
Steel,	Fighting,	91,	90,	129,	90,	72,	108,	5,	1,	580
Rock,	Fighting,	91,	129,	90,	72,	90,	108,	5,	1,	580
Grass,	Fighting,	91,	90,	72,	90,	129,	108,	5,	1,	580
Flying,	Null,	79,	115,	70,	125,	80,	111,	5,	1,	580
Flying,	Null,	79,	100,	80,	110,	90,	121,	5,	1,	580
Electric,	Flying,	79,	115,	70,	125,	80,	111,	5,	1,	580
Electric,	Flying,	79,	105,	70,	145,	80,	101,	5,	1,	580
Dragon,	Fire,	100,	120,	100,	150,	120,	90,	5,	1,	680
Dragon,	Electric,	100,	150,	120,	120,	100,	90,	5,	1,	680
Ground,	Flying,	89,	125,	90,	115,	80,	101,	5,	1,	600
Ground,	Flying,	89,	145,	90,	105,	80,	91,	5,	1,	600
Dragon,	Ice,	125,	130,	90,	130,	90,	95,	5,	1,	660
Dragon,	Ice,	125,	170,	100,	120,	90,	95,	5,	1,	700
Dragon,	Ice,	125,	120,	90,	170,	100,	95,	5,	1,	700
Water,	Fighting,	91,	72,	90,	129,	90,	108,	5,	0,	580
Water,	Fighting,	91,	72,	90,	129,	90,	108,	5,	0,	580
Normal,	Psychic,	100,	77,	77,	128,	128,	90,	5,	0,	600
Normal,	Fighting,	100,	128,	90,	77,	77,	128,	5,	0,	600
Bug,	Steel,	71,	120,	95,	120,	95,	99,	5,	0,	600
Grass,	Null,	56,	61,	65,	48,	45,	38,	6,	0,	313
Grass,	Null,	61,	78,	95,	56,	58,	57,	6,	0,	405
Grass,	Fighting,	88,	107,	122,	74,	75,	64,	6,	0,	530
Fire,	Null,	40,	45,	40,	62,	60,	60,	6,	0,	307
Fire,	Null,	59,	59,	58,	90,	70,	73,	6,	0,	409
Fire,	Psychic,	75,	69,	72,	114,	100,	104,	6,	0,	534
Water,	Null,	41,	56,	40,	62,	44,	71,	6,	0,	314
Water,	Null,	54,	63,	52,	83,	56,	97,	6,	0,	405
Water,	Dark,	72,	95,	67,	103,	71,	122,	6,	0,	530
Normal,	Null,	38,	36,	38,	32,	36,	57,	6,	0,	237
Normal,	Ground,	85,	56,	77,	50,	77,	78,	6,	0,	423
Normal,	Flying,	45,	50,	43,	40,	38,	62,	6,	0,	278
Fire,	Flying,	62,	73,	55,	56,	52,	84,	6,	0,	382
Fire,	Flying,	78,	81,	71,	74,	69,	126,	6,	0,	499
Bug,	Null,	38,	35,	40,	27,	25,	35,	6,	0,	200
Bug,	Null,	45,	22,	60,	27,	30,	29,	6,	0,	213
Bug,	Flying,	80,	52,	50,	90,	50,	89,	6,	0,	411
Fire,	Normal,	62,	50,	58,	73,	54,	72,	6,	0,	369
Fire,	Normal,	86,	68,	72,	109,	66,	106,	6,	0,	507
Fairy,	Null,	44,	38,	39,	61,	79,	42,	6,	0,	303
Fairy,	Null,	54,	45,	47,	75,	98,	52,	6,	0,	371
Fairy,	Null,	78,	65,	68,	112,	154,	75,	6,	0,	552
Grass,	Null,	66,	65,	48,	62,	57,	52,	6,	0,	350
Grass,	Null,	123,	100,	62,	97,	81,	68,	6,	0,	531
Fighting,	Null,	67,	82,	62,	46,	48,	43,	6,	0,	348
Fighting,	Dark,	95,	124,	78,	69,	71,	58,	6,	0,	495
Normal,	Null,	75,	80,	60,	65,	90,	102,	6,	0,	472
Psychic,	Null,	62,	48,	54,	63,	60,	68,	6,	0,	355
Psychic,	Null,	74,	48,	76,	83,	81,	104,	6,	0,	466
Psychic,	Null,	74,	48,	76,	83,	81,	104,	6,	0,	466
Steel,	Ghost,	45,	80,	100,	35,	37,	28,	6,	0,	325
Steel,	Ghost,	59,	110,	150,	45,	49,	35,	6,	0,	448
Steel,	Ghost,	60,	150,	50,	150,	50,	60,	6,	0,	520
Steel,	Ghost,	60,	50,	150,	50,	150,	60,	6,	0,	520
Fairy,	Null,	78,	52,	60,	63,	65,	23,	6,	0,	341
Fairy,	Null,	101,	72,	72,	99,	89,	29,	6,	0,	462
Fairy,	Null,	62,	48,	66,	59,	57,	49,	6,	0,	341
Fairy,	Null,	82,	80,	86,	85,	75,	72,	6,	0,	480
Dark,	Psychic,	53,	54,	53,	37,	46,	45,	6,	0,	288
Dark,	Psychic,	86,	92,	88,	68,	75,	73,	6,	0,	482
Rock,	Water,	42,	52,	67,	39,	56,	50,	6,	0,	306
Rock,	Water,	72,	105,	115,	54,	86,	68,	6,	0,	500
Poison,	Water,	50,	60,	60,	60,	60,	30,	6,	0,	320
Poison,	Dragon,	65,	75,	90,	97,	123,	44,	6,	0,	494
Water,	Null,	50,	53,	62,	58,	63,	44,	6,	0,	330
Water,	Null,	71,	73,	88,	120,	89,	59,	6,	0,	500
Electric,	Normal,	44,	38,	33,	61,	43,	70,	6,	0,	289
Electric,	Normal,	62,	55,	52,	109,	94,	109,	6,	0,	481
Rock,	Dragon,	58,	89,	77,	45,	45,	48,	6,	0,	362
Rock,	Dragon,	82,	121,	119,	69,	59,	71,	6,	0,	521
Rock,	Ice,	77,	59,	50,	67,	63,	46,	6,	0,	362
Rock,	Ice,	123,	77,	72,	99,	92,	58,	6,	0,	521
Fairy,	Null,	95,	65,	65,	110,	130,	60,	6,	0,	525
Fighting,	Flying,	78,	92,	75,	74,	63,	118,	6,	0,	500
Electric,	Fairy,	67,	58,	57,	81,	67,	101,	6,	0,	431
Rock,	Fairy,	50,	50,	150,	50,	150,	50,	6,	0,	500
Dragon,	Null,	45,	50,	35,	55,	75,	40,	6,	0,	300
Dragon,	Null,	68,	75,	53,	83,	113,	60,	6,	0,	452
Dragon,	Null,	90,	100,	70,	110,	150,	80,	6,	0,	600
Steel,	Fairy,	57,	80,	91,	80,	87,	75,	6,	0,	470
Ghost,	Grass,	43,	70,	48,	50,	60,	38,	6,	0,	309
Ghost,	Grass,	85,	110,	76,	65,	82,	56,	6,	0,	474
Ghost,	Grass,	49,	66,	70,	44,	55,	51,	6,	0,	335
Ghost,	Grass,	44,	66,	70,	44,	55,	56,	6,	0,	335
Ghost,	Grass,	54,	66,	70,	44,	55,	46,	6,	0,	335
Ghost,	Grass,	59,	66,	70,	44,	55,	41,	6,	0,	335
